Artist,Title,Album,Length,Year,Genre,Rating,Bitrate,Path,Media
"Judas Priest","Metal Gods","British Steel","00:04:01",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\02-Metal Gods-Judas Priest.mp3","ziggyShare"
"Judas Priest","Metal Gods","British Steel [The Re-Masters]","00:04:01",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\02-Metal Gods-Judas Priest.mp3","ziggyShare"
"Ryker's","Brother Against Brother","Brother Against Brother","00:02:05",1994,"Heavy Metal",-1,128,"Z:\Tunes\Ryker's\Brother Against Brother-1994\02-Brother Against Brother-Ryker's.mp3","ziggyShare"
"Arch Enemy","Dead Inside","Burning Bridges","00:04:13",2001,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Burning Bridges-2001\02-Dead Inside-Arch Enemy.mp3","ziggyShare"
"Megadeth","Dread & The Fugitive Mind","Capitol Punishment: The Megadeth Years","00:04:27",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\02-Dread & The Fugitive Mind-Megadeth.mp3","ziggyShare"
"Alestorm","Captain Morgan's Revenge","Captain Morgan's Revenge","00:06:43",2008,"Heavy Metal",-1,128,"Z:\Tunes\Alestorm\Captain Morgan's Revenge-2008\02-Captain Morgan's Revenge-Alestorm.mp3","ziggyShare"
"Pantera","Primal Concrete Sledge","Cowboys From Hell","00:02:13",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\02-Primal Concrete Sledge-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","By the Balls","Cycle Sluts from Hell","00:03:17",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\02-By the Balls-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Jawbreaker","Defenders Of The Faith","00:03:28",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\02-Jawbreaker-Judas Priest.mp3","ziggyShare"
"Judas Priest","Jawbreaker","Defenders Of The Faith [Remastered]","00:03:28",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\02-Jawbreaker-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","La dix croix","Dix infernal","00:05:05",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\02-La dix croix-Moi dix Mois.mp3","ziggyShare"
"Mercyful Fate","Nightmare","Don't Break The Oath","00:06:22",1984,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Don't Break The Oath-1984\02-Nightmare-Mercyful Fate.mp3","ziggyShare"
"Nemo","RoboSong1","Drum Machine Madness","00:00:17",2003,"Heavy Metal",-1,192,"Z:\Tunes\Drum Machine Madness\Drum Machine Madness-2003\02-RoboSong1-Nemo.mp3","ziggyShare"
"Bulldoze","The Truth","The Final Beatdown","00:02:28",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\02-The Truth-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","Dragonfly","Fire And Ice","00:04:49",1992,"Heavy Metal",-1,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\02-Dragonfly-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","More Than Meets The Eye","The Formation Of Damnation","00:04:33",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\02-More Than Meets The Eye-Testament.mp3","ziggyShare"
"Arnocorps","Predator","The Greatest Band of All Time","00:03:29",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\02-Predator-Arnocorps.mp3","ziggyShare"
"Judas Priest","Rock Forever","Hell Bent For Leather","00:03:20",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\02-Rock Forever-Judas Priest.mp3","ziggyShare"
"Judas Priest","Rock Forever","Hell Bent For Leather [The Remasters]","00:03:20",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\02-Rock Forever-Judas Priest.mp3","ziggyShare"
"Stratovarius","Millenium","Hunting High & Low","00:04:11",2000,"Heavy Metal",-1,192,"Z:\Tunes\Stratovarius\Hunting High & Low-2000\02-Millenium-Stratovarius.mp3","ziggyShare"
"Chimaira","Without Mortal Restraint","The Impossibility Of Reason","00:04:02",2004,"Heavy Metal",-1,192,"Z:\Tunes\Chimaira\The Impossibility Of Reason-2004\02-Without Mortal Restraint-Chimaira.mp3","ziggyShare"
"Wolfbrigade","Från Vaggan Till Graven","In Darkness You Feel No Regrets","00:03:27",2003,"Heavy Metal",-1,192,"Z:\Tunes\Wolfbrigade\In Darkness You Feel No Regrets-2003\02-Från Vaggan Till Graven-Wolfbrigade.mp3","ziggyShare"
"Grip Inc.","The Answer","Incorporated","00:03:50",2004,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Incorporated-2004\02-The Answer-Grip Inc..mp3","ziggyShare"
"Stratovarius","Falling Into Fantasy","Intermission","00:05:14",2001,"Heavy Metal",-1,266,"Z:\Tunes\Stratovarius\Intermission-2001\02-Falling Into Fantasy-Stratovarius.mp3","ziggyShare"
"Iron Maiden","Sanctuary","Iron Maiden","00:03:16",1980,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Iron Maiden-1980\02-Sanctuary-Iron Maiden.mp3","ziggyShare"
"Finntroll","Födosagan","Jaktens Tid","00:05:02",2001,"Heavy Metal",-1,192,"Z:\Tunes\Finntroll\Jaktens Tid-2001\02-Födosagan-Finntroll.mp3","ziggyShare"
"Helloween","Eagle Fly Free","Keeper Of The Seven Keys Part 2","00:05:07",2006,"Heavy Metal",-1,128,"Z:\Tunes\Helloween\Keeper Of The Seven Keys Part 2-2006\02-Eagle Fly Free-Helloween.mp3","ziggyShare"
"Metallica","The Four Horsemen","Kill 'em All","00:07:13",1983,"Heavy Metal",-1,127,"Z:\Tunes\Metallica\Kill 'em All-1983\02-The Four Horsemen-Metallica.m4a","ziggyShare"
"Iron Maiden","Wrathchild","Killers","00:02:54",1981,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Killers-1981\02-Wrathchild-Iron Maiden.mp3","ziggyShare"
"Crumbsuckers","Trapped","Life of Dreams","00:02:20",1999,"Heavy Metal",-1,192,"Z:\Tunes\Crumbsuckers\Life of Dreams-1999\02-Trapped-Crumbsuckers.mp3","ziggyShare"
"Wolfpack","Wails of Death","Lycanthro Punk","00:02:08",1998,"Heavy Metal",-1,128,"Z:\Tunes\Wolfpack\Lycanthro Punk-1998\02-Wails of Death-Wolfpack.mp3","ziggyShare"
"Merauder","Life Is Pain","Master Killer","00:03:22",1996,"Heavy Metal",-1,128,"Z:\Tunes\Merauder\Master Killer-1996\02-Life Is Pain-Merauder.mp3","ziggyShare"
"Black Sabbath","After Forever","Master of Reality","00:05:27",1971,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Master of Reality-1971\02-After Forever-Black Sabbath.mp3","ziggyShare"
"Dragonforce","Tomorrow's Kings","Maximum Overload","00:04:14",2014,"Heavy Metal",-1,320,"Z:\Tunes\Dragonforce\Maximum Overload-2014\02-Tomorrow's Kings-Dragonforce.mp3","ziggyShare"
"Mercyful Fate","Curse Of The Pharaohs","Melissa","00:03:57",1983,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Melissa-1983\02-Curse Of The Pharaohs-Mercyful Fate.mp3","ziggyShare"
"Mercyful Fate","Nuns Have No Fun","Mercyful Fate","00:04:19",1982,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Mercyful Fate-1982\02-Nuns Have No Fun-Mercyful Fate.mp3","ziggyShare"
"Judas Priest","Electric Eye","Metal Works 1973-1993 [Disc1] [1 of 2] [Remast","00:03:40",-1,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 1973-1993 [Disc1] [1 of 2] [Remast-1993\02-Electric Eye-Judas Priest.mp3","ziggyShare"
"Judas Priest","Electric Eye","Metal Works '73 -'93","00:03:38",1993,"Heavy Metal",-1,227,"Z:\Tunes\Judas Priest\Metal Works '73 -'93-1993\02-Electric Eye-Judas Priest.mp3","ziggyShare"
"Judas Priest","You've Got Another Thing Comin'","Metal Works 73-93 (Disc 2)","00:05:10",1993,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Metal Works 73-93 (Disc 2)-1993\02-You've Got Another Thing Comin'-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Johnny Blade","Never Say Die","00:06:28",1978,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Never Say Die-1978\02-Johnny Blade-Black Sabbath.mp3","ziggyShare"
"Iron Maiden","Holy Smoke","No Prayer For The Dying","00:03:49",1990,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\No Prayer for the Dying-1990\02-Holy Smoke-Iron Maiden.mp3","ziggyShare"
"Moi Dix Mois","Nocturnal Romance","Nocturnal Opera","00:03:49",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Nocturnal Opera-2003\02-Nocturnal Romance-Moi Dix Mois.mp3","ziggyShare"
"Iron Maiden","Children Of The Damned","The Number Of the Beast","00:04:36",1998,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\The Number Of the Beast-1998\02-Children Of The Damned-Iron Maiden.m4a","ziggyShare"
"Type O Negative","[untitled]","October Rust","00:00:21",1996,"Heavy Metal",-1,948,"Z:\Tunes\Type O Negative\October Rust-1996\02-[untitled]-Type O Negative.flac","ziggyShare"
"Hellshock","The Company Of Fools","Only The Dead Know The End Of War LP","00:03:39",2003,"Heavy Metal",-1,224,"Z:\Tunes\Hellshock\Only The Dead Know The End Of War LP-2003\02-The Company Of Fools-Hellshock.mp3","ziggyShare"
"Ozzy Osbourne","War Pigs","The Ozzman Cometh","00:08:15",1997,"Heavy Metal",-1,161,"Z:\Tunes\Ozzy Osbourne\The Ozzman Cometh-1997\02-War Pigs-Ozzy Osbourne.mp3","ziggyShare"
"Judas Priest","Hell Patrol","Painkiller","00:03:37",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller-1990\02-Hell Patrol-Judas Priest.mp3","ziggyShare"
"Judas Priest","Hell Patrol","Painkiller [The Re-Masters]","00:03:37",1990,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Painkiller [The Re-Masters]-1990\02-Hell Patrol-Judas Priest.mp3","ziggyShare"
"Black Sabbath","Paranoid","Paranoid","00:02:53",1970,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Paranoid-1970\02-Paranoid-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Don't Go","Point Of Entry","00:03:18",1981,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Point Of Entry-1981\02-Don't Go-Judas Priest.mp3","ziggyShare"
"Grip Inc.","Savage Seas (Retribution)","Power of Inner Strength","00:03:12",1995,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Power of Inner Strength-1995\02-Savage Seas (Retribution)-Grip Inc..mp3","ziggyShare"
"Amebix","The power remains","The Power Remains","00:04:29",1999,"Heavy Metal",-1,160,"Z:\Tunes\Amebix\The Power Remains-1999\02-The power remains-Amebix.mp3","ziggyShare"
"Iron Maiden","2 Minutes To Midnight","Powerslave","00:06:00",1984,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Powerslave-1984\02-2 Minutes To Midnight-Iron Maiden.m4a","ziggyShare"
"Ludichrist","Zad","Powertrip","00:03:05",2000,"Heavy Metal",-1,192,"Z:\Tunes\Ludichrist\Powertrip-2000\02-Zad-Ludichrist.mp3","ziggyShare"
"Judas Priest","Heavy Metal","Ram It Down","00:05:58",1988,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Ram It Down-1988\02-Heavy Metal-Judas Priest.mp3","ziggyShare"
"Metallica","Ride The Lightning","Ride the Lightning","00:06:37",1984,"Heavy Metal",-1,320,"Z:\Tunes\Metallica\Ride the Lightning-1984\02-Ride The Lightning-Metallica.mp3","ziggyShare"
"Judas Priest","Rocka Rolla","Rocka Rolla","00:03:07",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla-1974\02-Rocka Rolla-Judas Priest.mp3","ziggyShare"
"Judas Priest","Rocka Rolla","Rocka Rolla (Digipak Re-release)","00:03:07",1974,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Rocka Rolla (Digipak Re-release)-1974\02-Rocka Rolla-Judas Priest.mp3","ziggyShare"
"Black Sabbath","A National Acrobat","Sabbath Bloody Sabbath","00:06:16",1973,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabbath Bloody Sabbath-1973\02-A National Acrobat-Black Sabbath.mp3","ziggyShare"
"Black Sabbath","Don't Start (Too Late)","Sabotage","00:00:49",1975,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Sabotage-1975\02-Don't Start (Too Late)-Black Sabbath.mp3","ziggyShare"
"Judas Priest","The Ripper","Sad Wings of Destiny","00:02:51",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny-1976\02-The Ripper-Judas Priest.mp3","ziggyShare"
"Judas Priest","The Ripper","Sad Wings of Destiny (Digipak re-release)","00:02:51",1976,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sad Wings of Destiny (Digipak re-release)-1976\02-The Ripper-Judas Priest.mp3","ziggyShare"
"Judas Priest","Electric Eye","Screaming for Vengeance","00:03:39",1982,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Screaming for Vengeance-1982\02-Electric Eye-Judas Priest.mp3","ziggyShare"
"Iron Maiden","Infinite Dreams","Seventh Son Of A Seventh Son","00:06:09",1988,"Heavy Metal",-1,128,"Z:\Tunes\Iron Maiden\Seventh Son Of A Seventh Son-1988\02-Infinite Dreams-Iron Maiden.m4a","ziggyShare"
"Jesus Lizard","Deaf As A Bat","Show","00:01:43",1993,"Heavy Metal",-1,126,"Z:\Tunes\Jesus Lizard\Show-1993\02-Deaf As A Bat-Jesus Lizard.m4a","ziggyShare"
"Judas Priest","Diamonds And Rust","Sin After Sin","00:03:27",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin-1977\02-Diamonds And Rust-Judas Priest.mp3","ziggyShare"
"Judas Priest","Diamonds And Rust","Sin After Sin [The Re-Masters]","00:03:27",1977,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Sin After Sin [The Re-Masters]-1977\02-Diamonds And Rust-Judas Priest.mp3","ziggyShare"
"Labyrinth","Kathryn","Sons Of Thunder","00:05:04",2000,"Heavy Metal",-1,192,"Z:\Tunes\Labyrinth\Sons Of Thunder-2000\02-Kathryn-Labyrinth.mp3","ziggyShare"
"Judas Priest","White Heat, Red Hot","Stained Class","00:04:20",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class-1978\02-White Heat, Red Hot-Judas Priest.mp3","ziggyShare"
"Judas Priest","White Heat, Red Hot","Stained Class (remastered)","00:04:20",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Stained Class (remastered)-1978\02-White Heat, Red Hot-Judas Priest.mp3","ziggyShare"
"Black Sabbath","You Won't Change Me","Technical Ecstasy","00:06:43",1976,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Technical Ecstasy-1976\02-You Won't Change Me-Black Sabbath.mp3","ziggyShare"
"All Shall Perish","There Is Nothing Left","This Is Where It Ends","00:03:22",2011,"Heavy Metal",-1,320,"Z:\Tunes\All Shall Perish\This Is Where It Ends-2011\02-There Is Nothing Left-All Shall Perish.mp3","ziggyShare"
"Therapy?","Screamager","Troublegum","00:02:37",1994,"Heavy Metal",-1,160,"Z:\Tunes\Therapy\Troublegum-1994\02-Screamager-Therapy.mp3","ziggyShare"
"Stratovarius","The Hands Of Time","Twilight Time","00:05:36",1999,"Heavy Metal",-1,128,"Z:\Tunes\Stratovarius\Twilight Time-1999\02-The Hands Of Time-Stratovarius.mp3","ziggyShare"
"Judas Priest","Running Wild","Unleashed In The East","00:02:53",1979,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Unleashed In The East-1979\02-Running Wild-Judas Priest.mp3","ziggyShare"
"Pantera","A New Level","Vulgar Display Of Power","00:03:58",1992,"Heavy Metal",-1,268,"Z:\Tunes\Pantera\Vulgar Display Of Power-1992\02-A New Level-Pantera.mp3","ziggyShare"
"Arch Enemy","Burning Angel","Wages of Sin","00:04:17",2002,"Heavy Metal",-1,192,"Z:\Tunes\Arch Enemy\Wages of Sin-2002\02-Burning Angel-Arch Enemy.mp3","ziggyShare"
"Pantera","Fucking Hostile (Biomechanical mix)","Walk (EP)","00:03:58",1993,"Heavy Metal",-1,261,"Z:\Tunes\Pantera\Walk (EP)-1993\02-Fucking Hostile (Biomechanical mix)-Pantera.mp3","ziggyShare"
"Manowar","The Fight For Freedom","Warriors of the World","00:02:20",2002,"Heavy Metal",-1,320,"Z:\Tunes\Manowar\Warriors Of The World (1st Press`Germany)-2002\02-The Fight For Freedom-Manowar.mp3","ziggyShare"
"Eddie Antonini","Save Us","When Water Became Ice","00:05:13",1998,"Heavy Metal",-1,128,"Z:\Tunes\Save Us\When Water Became Ice-1998\02-Save Us-Eddie Antonini.mp3","ziggyShare"
"Faith No More","Introduce Yourself","Who Cares A Lot? The Greatest Hits [Disc 1]","00:01:33",1998,"Heavy Metal",-1,208,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 1]-1998\02-Introduce Yourself-Faith No More.mp3","ziggyShare"
"Faith No More","Hippie Jam Song","Who Cares A Lot? The Greatest Hits [Disc 2]","00:04:58",1998,"Heavy Metal",-1,180,"Z:\Tunes\Faith No More\Who Cares A Lot The Greatest Hits [Disc 2]-1998\02-Hippie Jam Song-Faith No More.mp3","ziggyShare"
"Corrosion Of Conformity","Consumed","Animosity","00:02:52",2006,"Heavy Metal",-1,128,"Z:\Tunes\Corrosion Of Conformity\Animosity-2006\03-Consumed-Corrosion Of Conformity.mp3","ziggyShare"
"David Shankle Group","The Widow’s Grief","Ashes to Ashes","00:02:36",2003,"Heavy Metal",-1,192,"Z:\Tunes\David Shankle Group\Ashes to Ashes-2003\03-The Widow’s Grief-David Shankle Group.mp3","ziggyShare"
"Avantasia","The Final Sacrifice","Avantasia","00:05:03",2000,"Heavy Metal",-1,128,"Z:\Tunes\Avantasia\Avantasia-2000\03-The Final Sacrifice-Avantasia.mp3","ziggyShare"
"Iron Maiden","Man On The Edge","Best Of The Beast","00:04:13",1996,"Heavy Metal",-1,220,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\03-Man On The Edge-Iron Maiden.mp3","ziggyShare"
"Iron Maiden","2 Minutes To Midnight","Best Of The Beast","00:06:04",1996,"Heavy Metal",-1,245,"Z:\Tunes\Iron Maiden\Best Of The Beast-1996\03-2 Minutes To Midnight-Iron Maiden.mp3","ziggyShare"
"S.O.D.","Kill The Assholes","Bigger Than The Devil","00:02:51",2000,"Heavy Metal",-1,256,"Z:\Tunes\S.O.D\Bigger Than The Devil-2000\03-Kill The Assholes-S.O.D..mp3","ziggyShare"
"Black Sabbath","Wasp / Behind The Wall Of Sleep / Bassically / N.I.B.","Black Sabbath","00:09:45",1970,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath-1970\03-Wasp - Behind The Wall Of Sleep - Bassically - N.I.B.-Black Sabbath.mp3","ziggyShare"
"Black Sabbath","Changes","Black Sabbath, Vol.4","00:04:45",1972,"Heavy Metal",-1,128,"Z:\Tunes\Black Sabbath\Black Sabbath, Vol.4-1972\03-Changes-Black Sabbath.mp3","ziggyShare"
"Judas Priest","Breaking The Law","British Steel","00:02:36",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel-1980\03-Breaking The Law-Judas Priest.mp3","ziggyShare"
"Judas Priest","Breaking The Law","British Steel [The Re-Masters]","00:02:36",1980,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\British Steel [The Re-Masters]-1980\03-Breaking The Law-Judas Priest.mp3","ziggyShare"
"Arch Enemy","Pilgrim","Burning Bridges","00:04:33",2001,"Heavy Metal",-1,160,"Z:\Tunes\Arch Enemy\Burning Bridges-2001\03-Pilgrim-Arch Enemy.mp3","ziggyShare"
"Megadeth","Crush 'Em","Capitol Punishment: The Megadeth Years","00:04:59",2000,"Heavy Metal",-1,160,"Z:\Tunes\Megadeth\Capitol Punishment- The Megadeth Years-2000\03-Crush 'Em-Megadeth.mp3","ziggyShare"
"Alestorm","The Huntmaster","Captain Morgan's Revenge","00:05:00",2008,"Heavy Metal",-1,128,"Z:\Tunes\Alestorm\Captain Morgan's Revenge-2008\03-The Huntmaster-Alestorm.mp3","ziggyShare"
"Pantera","Psycho Holiday","Cowboys From Hell","00:05:19",1990,"Heavy Metal",-1,192,"Z:\Tunes\Pantera\Cowboys From Hell-1990\03-Psycho Holiday-Pantera.mp3","ziggyShare"
"Cycle Sluts from Hell","Queen High Love","Cycle Sluts from Hell","00:05:04",1991,"Heavy Metal",-1,320,"Z:\Tunes\Cycle Sluts from Hell\Cycle Sluts from Hell-1991\03-Queen High Love-Cycle Sluts from Hell.mp3","ziggyShare"
"Judas Priest","Rock Hard Ride Free","Defenders Of The Faith","00:05:36",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith-1984\03-Rock Hard Ride Free-Judas Priest.mp3","ziggyShare"
"Judas Priest","Rock Hard Ride Free","Defenders Of The Faith [Remastered]","00:05:36",1984,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Defenders Of The Faith [Remastered]-1984\03-Rock Hard Ride Free-Judas Priest.mp3","ziggyShare"
"Moi dix Mois","front et baiser","Dix infernal","00:04:28",2003,"Heavy Metal",-1,192,"Z:\Tunes\Moi dix Mois\Dix infernal-2003\03-front et baiser-Moi dix Mois.mp3","ziggyShare"
"Mercyful Fate","Desecration Of Souls","Don't Break The Oath","00:04:57",1984,"Heavy Metal",-1,192,"Z:\Tunes\Mercyful Fate\Don't Break The Oath-1984\03-Desecration Of Souls-Mercyful Fate.mp3","ziggyShare"
"Pilgrim Fetus","Piece By Piece Replacement","Drum Machine Madness","00:01:02",2003,"Heavy Metal",-1,192,"Z:\Tunes\Drum Machine Madness\Drum Machine Madness-2003\03-Piece By Piece Replacement-Pilgrim Fetus.mp3","ziggyShare"
"Bulldoze","Bulldoze","The Final Beatdown","00:03:55",1998,"Heavy Metal",-1,192,"Z:\Tunes\Bulldoze\The Final Beatdown-1998\03-Bulldoze-Bulldoze.mp3","ziggyShare"
"Yngwie Malmsteen","Teaser","Fire And Ice","00:03:30",1992,"Heavy Metal",40,192,"Z:\Tunes\Yngwie Malmsteen\Fire And Ice-1992\03-Teaser-Yngwie Malmsteen.mp3","ziggyShare"
"Testament","The Evil Has Landed","The Formation Of Damnation","00:04:44",2008,"Heavy Metal",-1,320,"Z:\Tunes\Testament\The Formation Of Damnation-2008\03-The Evil Has Landed-Testament.mp3","ziggyShare"
"Ryker's","End of the Line","From the Cradle to the Grave","00:03:06",2008,"Heavy Metal",-1,128,"Z:\Tunes\Rykers\From the Cradle to the Grave-2008\03-End of the Line-Ryker's.mp3","ziggyShare"
"Arnocorps","True Lies","The Greatest Band of All Time","00:02:24",2005,"Heavy Metal",-1,160,"Z:\Tunes\Arnocorps\The Greatest Band of All Time-2005\03-True Lies-Arnocorps.mp3","ziggyShare"
"Judas Priest","Evening Star","Hell Bent For Leather","00:04:06",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather-1978\03-Evening Star-Judas Priest.mp3","ziggyShare"
"Judas Priest","Evening Star","Hell Bent For Leather [The Remasters]","00:04:06",1978,"Heavy Metal",-1,320,"Z:\Tunes\Judas Priest\Hell Bent For Leather [The Remasters]-1978\03-Evening Star-Judas Priest.mp3","ziggyShare"
"Stratovarius","Neon Light Child","Hunting High & Low","00:05:17",2000,"Heavy Metal",-1,192,"Z:\Tunes\Stratovarius\Hunting High & Low-2000\03-Neon Light Child-Stratovarius.mp3","ziggyShare"
"Wolfbrigade","Papercuts","In Darkness You Feel No Regrets","00:02:15",2003,"Heavy Metal",-1,192,"Z:\Tunes\Wolfbrigade\In Darkness You Feel No Regrets-2003\03-Papercuts-Wolfbrigade.mp3","ziggyShare"
"Grip Inc.","Prophecy","Incorporated","00:04:18",2004,"Heavy Metal",-1,192,"Z:\Tunes\Grip Inc\Incorporated-2004\03-Prophecy-Grip Inc..mp3","ziggyShare"
"Stratovarius","The Curtains Are Falling","Intermission","00:04:25",2001,"Heavy Metal",-1,294,"Z:\Tunes\Stratovarius\Intermission-2001\03-The Curtains Are Falling-Stratovarius.mp3","ziggyShare"
"Iron Maiden","Remember Tomorrow","Iron Maiden","00:05:28",1980,"Heavy Metal",-1,320,"Z:\Tunes\Iron Maiden\Iron Maiden-1980\03-Remember Tomorrow-Iron Maiden.mp3","ziggyShare"
